 # List of the points along the MEP in the form 
 # x(1) x(2)... x(n) E(x)
          0.09303452          3.01920928         -5.95209153
          0.09146499          3.02193071         -5.95403602
          0.08988240          3.02464456         -5.95593965
          0.08828669          3.02735073         -5.95780244
          0.08667781          3.03004908         -5.95962443
          0.08505570          3.03273950         -5.96140567
          0.08342030          3.03542187         -5.96314618
          0.08177158          3.03809606         -5.96484601
          0.08010946          3.04076195         -5.96650519
          0.07843392          3.04341942         -5.96812376
          0.07674490          3.04606835         -5.96970177
          0.07504237          3.04870861         -5.97123925
          0.07332627          3.05134008         -5.97273624
          0.07159658          3.05396263         -5.97419278
          0.06985326          3.05657614         -5.97560892
          0.06809627          3.05918048         -5.97698469
          0.06632559          3.06177554         -5.97832014
          0.06454119          3.06436117         -5.97961530
          0.06274304          3.06693726         -5.98087022
          0.06093111          3.06950369         -5.98208494
          0.05910540          3.07206033         -5.98325950
          0.05726589          3.07460705         -5.98439393
          0.05541255          3.07714373         -5.98548828
          0.05354538          3.07967024         -5.98654258
          0.05166438          3.08218648         -5.98755688
          0.04976953          3.08469230         -5.98853120
          0.04786083          3.08718759         -5.98946559
          0.04593829          3.08967224         -5.99036008
          0.04400192          3.09214611         -5.99121471
          0.04205170          3.09460909         -5.99202950
          0.04008767          3.09706106         -5.99280450
          0.03810983          3.09950191         -5.99353972
          0.03611820          3.10193152         -5.99423521
          0.03411280          3.10434978         -5.99489098
          0.03209364          3.10675657         -5.99550708
          0.03006077          3.10915178         -5.99608351
          0.02801421          3.11153531         -5.99662031
          0.02595399          3.11390704         -5.99711749
          0.02388015          3.11626686         -5.99757509
          0.02179273          3.11861469         -5.99799311
          0.01969177          3.12095040         -5.99837158
          0.01757731          3.12327391         -5.99871051
          0.01544941          3.12558511         -5.99900992
          0.01330812          3.12788391         -5.99926981
          0.01115349          3.13017021         -5.99949020
          0.00898559          3.13244393         -5.99967110
          0.00680446          3.13470497         -5.99981251
          0.00461019          3.13695325         -5.99991444
          0.00240282          3.13918868         -5.99997689
          0.00018245          3.14141118         -5.99999987
          0.26188658          1.82945542         -4.00003416
          0.26179800          1.82631508         -4.00013689
          0.26179586          1.82317348         -4.00030837
          0.26179278          1.82003189         -4.00054876
          0.26178876          1.81689030         -4.00085826
          0.26178381          1.81374871         -4.00123703
          0.26177792          1.81060713         -4.00168526
          0.26177110          1.80746554         -4.00220309
          0.26176335          1.80432396         -4.00279071
          0.26175467          1.80118238         -4.00344827
          0.26174506          1.79804080         -4.00417594
          0.26173453          1.79489922         -4.00497387
          0.26172308          1.79175765         -4.00584222
          0.26171071          1.78861608         -4.00678114
          0.26169742          1.78547452         -4.00779078
          0.26168322          1.78233296         -4.00887129
          0.26166810          1.77919140         -4.01002282
          0.26165208          1.77604985         -4.01124549
          0.26163514          1.77290830         -4.01253946
          0.26161730          1.76976676         -4.01390485
          0.26159855          1.76662523         -4.01534181
          0.26157890          1.76348369         -4.01685045
          0.26155834          1.76034217         -4.01843092
          0.26153689          1.75720065         -4.02008333
          0.26151454          1.75405914         -4.02180780
          0.26149130          1.75091763         -4.02360446
          0.26146716          1.74777613         -4.02547342
          0.26144213          1.74463464         -4.02741479
          0.26141621          1.74149315         -4.02942868
          0.26138940          1.73835167         -4.03151521
          0.26136170          1.73521020         -4.03367447
          0.26133312          1.73206874         -4.03590657
          0.26130366          1.72892728         -4.03821161
          0.26127331          1.72578584         -4.04058969
          0.26124208          1.72264440         -4.04304089
          0.26120998          1.71950297         -4.04556530
          0.26117699          1.71636155         -4.04816302
          0.26114314          1.71322014         -4.05083414
          0.26110840          1.71007874         -4.05357872
          0.26107280          1.70693735         -4.05639685
          0.26103632          1.70379597         -4.05928861
          0.26099897          1.70065460         -4.06225406
          0.26096076          1.69751324         -4.06529329
          0.26092167          1.69437189         -4.06840635
          0.26088172          1.69123055         -4.07159331
          0.26084091          1.68808922         -4.07485423
          0.26079923          1.68494791         -4.07818917
          0.26075669          1.68180660         -4.08159819
          0.26071329          1.67866531         -4.08508133
          0.26066903          1.67552403         -4.08863865
          0.26062391          1.67238276         -4.09227019
          0.26057794          1.66924150         -4.09597600
          0.26053110          1.66610026         -4.09975612
          0.26048341          1.66295903         -4.10361058
          0.26043487          1.65981781         -4.10753942
          0.26038548          1.65667661         -4.11154267
          0.26033523          1.65353542         -4.11562036
          0.26028413          1.65039424         -4.11977252
          0.26023218          1.64725308         -4.12399916
          0.26017938          1.64411193         -4.12830032
          0.26012573          1.64097079         -4.13267599
          0.26007123          1.63782967         -4.13712621
          0.26001589          1.63468857         -4.14165097
          0.25995970          1.63154748         -4.14625029
          0.25990267          1.62840640         -4.15092418
          0.25984479          1.62526534         -4.15567262
          0.25978607          1.62212430         -4.16049563
          0.25972650          1.61898327         -4.16539319
          0.25966609          1.61584226         -4.17036531
          0.25960485          1.61270127         -4.17541197
          0.25954276          1.60956029         -4.18053315
          0.25947983          1.60641932         -4.18572884
          0.25941606          1.60327838         -4.19099903
          0.25935145          1.60013745         -4.19634368
          0.25928600          1.59699654         -4.20176278
          0.25921972          1.59385565         -4.20725629
          0.25915259          1.59071477         -4.21282419
          0.25908463          1.58757391         -4.21846643
          0.25901584          1.58443307         -4.22418299
          0.25894621          1.58129225         -4.22997382
          0.25887574          1.57815145         -4.23583888
          0.25880444          1.57501067         -4.24177812
          0.25873230          1.57186990         -4.24779149
          0.25865933          1.56872916         -4.25387895
          0.25858552          1.56558843         -4.26004043
          0.25851088          1.56244773         -4.26627587
          0.25843540          1.55930704         -4.27258522
          0.25835910          1.55616638         -4.27896841
          0.25828196          1.55302573         -4.28542538
          0.25820398          1.54988510         -4.29195604
          0.25812518          1.54674450         -4.29856034
          0.25804554          1.54360392         -4.30523819
          0.25796507          1.54046336         -4.31198951
          0.25788376          1.53732282         -4.31881422
          0.25780163          1.53418230         -4.32571223
          0.25771866          1.53104180         -4.33268347
          0.25763486          1.52790132         -4.33972782
          0.25755023          1.52476087         -4.34684521
          0.25746476          1.52162044         -4.35403553
          0.25737847          1.51848004         -4.36129868
          0.25729134          1.51533965         -4.36863457
          0.25720338          1.51219929         -4.37604307
          0.25711459          1.50905895         -4.38352409
          0.25702496          1.50591864         -4.39107751
          0.25693450          1.50277835         -4.39870321
          0.25684321          1.49963808         -4.40640108
          0.25675109          1.49649784         -4.41417099
          0.25665813          1.49335762         -4.42201283
          0.25656434          1.49021743         -4.42992646
          0.25646972          1.48707726         -4.43791176
          0.25637426          1.48393712         -4.44596858
          0.25627797          1.48079701         -4.45409680
          0.25618084          1.47765691         -4.46229627
